method,lambda,seed,auc,acc,f1,dp_gap,eo_gap,eopp_gap,ev,mmd_alpha,linsep_alpha,nonlinsep_alpha,dp_alpha
FairAA,0.3,2,0.7427055702917772,0.666,0.32388663967611336,0.018021532220315162,0.13333333333333341,0.13333333333333341,0.1364525362399801,0.042329493880902125,0.5,0.49310039805395844,0.049896774343889554
FairAA,1.0,2,0.7483226712435637,0.666,0.32388663967611336,0.020986113278202545,0.13333333333333341,0.13333333333333341,0.135799317921677,0.018067797248229267,0.5,0.5042459088898716,0.02220168502146658
FairAA,3.0,2,0.750448587923233,0.668,0.319672131147541,0.027773443594944602,0.15416666666666667,0.15416666666666667,0.13508278772084026,0.012400363534310621,0.5,0.5003538257408227,0.0063999608799673036
FairAA,10.0,2,0.7188328912466844,0.444,0.25668449197860965,0.16882508971758464,0.21277495769881555,0.033333333333333326,0.04171694795291292,0.04319338342150203,0.5,0.49761167624944713,0.05332526624905327
FairAA,30.0,2,0.7188328912466844,0.444,0.25668449197860965,0.16882508971758464,0.21277495769881555,0.033333333333333326,0.04171694795291292,0.04319338342150203,0.5,0.49761167624944713,0.05332526624905327
FairAA,100.0,2,0.7188328912466844,0.444,0.25668449197860965,0.16882508971758464,0.21277495769881555,0.033333333333333326,0.04171694795291292,0.04319338342150203,0.5,0.49761167624944713,0.05332526624905327
FairAA_3Moment,0.0,2,0.7414573256358246,0.668,0.3252032520325203,0.015759088781401143,0.13333333333333341,0.13333333333333341,0.13650150823830287,0.054152807286764526,0.5,0.5042459088898716,0.05829289116818037
FairAA_3Moment,0.03,2,0.742471524418786,0.666,0.32388663967611336,0.018021532220315162,0.13333333333333341,0.13333333333333341,0.13645355888331856,0.037367067575780566,0.5,0.49973463069438295,0.046788442163654964
FairAA_3Moment,0.1,2,0.7425885473552817,0.66,0.32,0.005305039787798449,0.13333333333333341,0.13333333333333341,0.13625469952948788,0.023712941628703743,0.5,0.4991154356479434,0.03399435266219428
FairAA_3Moment,0.3,2,0.7436807614292401,0.662,0.321285140562249,0.0030425963488843744,0.13333333333333341,0.13333333333333341,0.13592382607273323,0.014100418846449192,0.5,0.4902255639097744,0.02194130086355255
FairAA_3Moment,1.0,2,0.7466258386643781,0.662,0.321285140562249,0.0030425963488843744,0.13333333333333341,0.13333333333333341,0.13534257470633215,0.007803040390213956,0.5,0.4849624060150376,0.009747691128569677
FairAA_3Moment,3.0,2,0.7431931658605087,0.662,0.321285140562249,0.0030425963488843744,0.13333333333333341,0.13333333333333341,0.1350129142306149,0.0056708314082291045,0.5,0.49310039805395844,0.00432852719634781
FairAA_3Moment,10.0,2,0.6532415353409268,0.48,0.2571428571428571,0.07551880168513025,0.15000000000000002,0.15000000000000002,-0.06464316168381745,0.04355346336820998,0.5,0.502609464838567,0.04708223489575644
FairAA_3Moment,30.0,2,0.6532415353409268,0.48,0.2571428571428571,0.07551880168513025,0.15000000000000002,0.15000000000000002,-0.06464316168381745,0.04355346336820998,0.5,0.502609464838567,0.04708223489575644
FairAA_3Moment,100.0,2,0.6532415353409268,0.48,0.2571428571428571,0.07551880168513025,0.15000000000000002,0.15000000000000002,-0.06464316168381745,0.04355346336820998,0.5,0.502609464838567,0.04708223489575644
FairAA_Adv,0.0,2,0.7414573256358246,0.668,0.3252032520325203,0.015759088781401143,0.13333333333333341,0.13333333333333341,0.13650150667765915,0.05415280563505054,0.5,0.5042459088898716,0.05829288977344344
FairAA_Adv,0.03,2,0.7414573256358247,0.668,0.3252032520325203,0.015759088781401143,0.13333333333333341,0.13333333333333341,0.13651859214633744,0.05354465057226809,0.5,0.5019902697921272,0.05789616701627382
FairAA_Adv,0.1,2,0.7414963332813231,0.666,0.32388663967611336,0.018021532220315162,0.13333333333333341,0.13333333333333341,0.13652028626302481,0.05228685280575063,0.5,0.5078726227333038,0.05706970586062291
FairAA_Adv,0.3,2,0.7415353409268217,0.666,0.32388663967611336,0.018021532220315162,0.13333333333333341,0.13333333333333341,0.1364980083031676,0.04890697466732441,0.5,0.5063688633348076,0.05475624399246185
FairAA_Adv,1.0,2,0.7425495397097831,0.666,0.32388663967611336,0.018021532220315162,0.13333333333333341,0.13333333333333341,0.13642454256659253,0.040556461796883436,0.5,0.49747899159663866,0.048477075801781164
FairAA_Adv,3.0,2,0.7439148073022313,0.662,0.321285140562249,0.0030425963488843744,0.13333333333333341,0.13333333333333341,0.13623959198790447,0.028969833356495056,0.5,0.49234851835471033,0.0374942094690894
FairAA_Adv,10.0,2,0.7473279762833515,0.666,0.32388663967611336,0.0014822905289436639,0.13333333333333341,0.13333333333333341,0.1358535621293162,0.017915741183763823,0.5,0.5019902697921274,0.021308823666021232
FairAA_Adv,30.0,2,0.6988609767514432,0.606,0.2730627306273063,0.04470276174130128,0.4375,0.4375,0.13549331613105653,0.012874288668102696,0.5,0.5003538257408227,0.008494826049876754
FairAA_Adv,100.0,2,0.49960992354501477,0.318,0.19002375296912113,0.8212669683257918,0.8333333333333334,0.8333333333333334,-0.010261540218210907,2.270401109449232,0.5492702344095532,0.9550641309155242,0.32412660020316064
FairPCA_AA,0.0,2,0.7694063036355125,0.7,0.34210526315789475,0.024964893119051312,0.275,0.275,0.1381014750556867,0.047174810399061795,0.5,0.49009287925696593,0.03861413424446139
FairPCA_AA,0.03,2,0.7694063036355125,0.7,0.34210526315789475,0.024964893119051312,0.275,0.275,0.12728180000493794,0.047176634723982036,0.5,0.49009287925696593,0.03861535448335861
